time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-10-28T17:48:41.719Z,43.8189,-105.2935,0,3.1,ml,48,83,0.957,1.11,us,us7000im0j,2023-01-03T15:23:51.040Z,"17 km ENE of Wright, Wyoming",mining explosion,6.95,1.739,0.047,60,reviewed,us,us
2022-10-27T19:09:55.485Z,43.5926,-105.2517,0,3.1,ml,15,112,1.026,0.96,us,us7000iks6,2023-01-03T15:23:43.040Z,"26 km SE of Wright, Wyoming",mining explosion,7.84,1.662,0.051,50,reviewed,us,us
2022-10-24T19:16:40.143Z,43.531,-105.0927,0,3.1,ml,11,199,1.369,0.83,us,us6000iw56,2023-01-03T15:23:37.040Z,"40 km SE of Wright, Wyoming",mining explosion,3.09,1.92,0.05,53,reviewed,us,us
2022-10-23T18:02:43.285Z,43.7995,-105.3273,0,3.3,ml,10,118,0.986,0.13,us,us6000ivy6,2023-01-03T15:23:34.040Z,"14 km ENE of Wright, Wyoming",mining explosion,3.22,1.738,0.05,52,reviewed,us,us
2022-10-22T20:09:00.795Z,43.8116,-105.3496,0,3.1,ml,17,83,0.998,0.49,us,us6000ivtb,2023-01-03T15:23:33.040Z,"13 km ENE of Wright, Wyoming",mining explosion,4.33,1.716,0.055,56,reviewed,us,us
2022-10-14T15:49:12.632Z,58.3444,-133.4174,0,2.7,ml,,,,0.68,ak,ak022d6wgn0o,2022-12-17T22:54:11.040Z,"58 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-10-14T07:27:08.684Z,58.341,-133.3739,0,2.8,ml,,,,0.79,ak,ak022d6rkfxl,2022-12-17T22:54:05.040Z,"61 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-10-14T00:30:25.593Z,58.362,-133.4943,0,2.9,ml,,,,0.45,ak,ak022d6nf33o,2022-12-17T22:54:04.040Z,"54 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-10-13T22:40:19.320Z,47.709,-117.53916666666667,-0.68,2.93,md,6,129,0.2839,0.1,uw,uw61878732,2022-10-17T02:22:48.423Z,"8 km NNE of Airway Heights, Washington",explosion,0.43,31.61,0.04685658265061843,3,reviewed,uw,uw
2022-10-13T20:06:00.838Z,43.7345,-105.3978,0,3.3,ml,21,122,1.057,0.61,us,us6000itfp,2022-12-17T22:54:03.040Z,"7 km ESE of Wright, Wyoming",mining explosion,6.17,1.782,0.045,64,reviewed,us,us
2022-10-13T18:03:12.322Z,45.2093,-106.8691,0,3.5,ml,17,100,1.547,0.8,us,us6000itel,2022-12-17T22:54:03.040Z,"30 km WSW of Birney, Montana",mining explosion,2.04,1.684,0.042,74,reviewed,us,us
2022-10-12T14:52:11.316Z,58.3609,-133.5092,0,2.6,ml,,,,0.7,ak,ak022d3kt5bf,2022-12-17T22:53:57.040Z,"53 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-10-12T14:38:40.298Z,58.366,-133.4867,0,2.8,ml,,,,0.62,ak,ak022d3kq7jb,2022-12-17T22:53:57.040Z,"55 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-10-11T18:18:48.536Z,58.3569,-133.4205,0,2.7,ml,,,,0.77,ak,ak022d1zgbpq,2022-12-17T22:53:54.040Z,"58 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-10-11T09:31:11.648Z,58.3524,-133.4675,0,2.8,ml,,,,0.52,ak,ak022d1u64sc,2022-12-17T22:53:53.040Z,"56 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-10-05T00:31:44.432Z,58.4171,-133.1587,1,2.5,ml,12,177,0.662,0.29,us,us6000iqx7,2022-12-10T22:52:24.040Z,"74 km E of Juneau, Alaska",ice quake,3.26,1.98,0.077,22,reviewed,us,us
2022-10-02T12:46:11.865Z,58.345,-133.3829,0,2.5,ml,,,,0.93,ak,ak022cn07iw7,2022-12-10T22:52:23.040Z,"60 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-10-02T08:56:51.149Z,58.3459,-133.4384,0,2.5,ml,,,,0.7,ak,ak022cmxw0ns,2022-12-10T22:52:23.040Z,"57 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-10-02T04:59:18.500Z,58.3459,-133.4576,0,2.6,ml,,,,0.74,ak,ak022cmviutd,2022-12-10T22:52:23.040Z,"56 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-10-01T22:37:55.903Z,58.3562,-133.4258,0,2.6,ml,,,,0.51,ak,ak022clikods,2022-12-10T22:52:23.040Z,"58 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-10-01T14:24:29.375Z,58.3392,-133.4472,0,2.8,ml,,,,0.45,ak,ak022cldqd5c,2022-12-10T22:52:23.040Z,"57 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-10-01T02:41:35.495Z,58.3402,-133.4321,0,2.8,ml,,,,0.75,ak,ak022cl6otk5,2022-12-10T22:52:23.040Z,"58 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-09-26T20:34:31.669Z,43.7714,-105.3657,0,3.2,ml,21,80,1.022,0.55,us,us6000ing6,2022-12-03T22:02:24.040Z,"Wyoming",mining explosion,5.27,1.583,0.042,76,reviewed,us,us
2022-09-26T19:09:32.929Z,43.5911,-105.2432,0,3.2,ml,22,78,1.022,0.59,us,us6000infq,2022-12-03T22:02:23.040Z,"26 km SE of Wright, Wyoming",mining explosion,3.84,1.716,0.053,46,reviewed,us,us
2022-09-24T20:33:26.866Z,43.526,-105.1766,0,3.1,ml,12,104,1.018,1.36,us,us7000iat3,2022-12-03T22:03:21.040Z,"35 km SE of Wright, Wyoming",mining explosion,5.11,1.802,0.057,46,reviewed,us,us
2022-09-23T21:58:05.775Z,43.7368,-105.4062,0,3.4,ml,11,101,1.062,0.66,us,us7000ialm,2022-11-26T20:58:00.040Z,"Wyoming",mining explosion,4.1,1.519,0.043,72,reviewed,us,us
2022-09-15T21:26:23.615Z,44.0523,-105.3872,0,3.3,ml,20,97,0.976,1,us,us7000i8dk,2022-11-19T23:02:10.040Z,"20 km SSE of Antelope Valley-Crestview, Wyoming",mining explosion,5.63,1.862,0.048,58,reviewed,us,us
2022-09-15T19:01:43.307Z,45.232,-107.0818,0,3.3,ml,21,194,1.55,0.72,us,us7000i8cd,2022-11-19T23:02:10.040Z,"23 km ESE of Lodge Grass, Montana",mining explosion,3.54,1.687,0.047,60,reviewed,us,us
2022-09-14T18:09:41.426Z,43.6663,-105.2461,0,3.2,ml,19,75,0.986,0.72,us,us7000i82i,2022-11-19T23:02:10.040Z,"Wyoming",mining explosion,6.35,1.66,0.046,62,reviewed,us,us
2022-09-12T18:16:38.972Z,44.0871,-105.3065,0,2.9,ml,17,101,0.916,1.36,us,us7000i7fb,2022-11-19T23:02:09.040Z,"19 km SSE of Sleepy Hollow, Wyoming",mining explosion,5.45,1.641,0.055,44,reviewed,us,us
2022-09-10T20:59:37.744Z,43.8033,-105.3207,0,3,ml,26,60,0.981,0.34,us,us6000iirr,2022-11-19T23:02:09.040Z,"14 km ENE of Wright, Wyoming",mining explosion,6.5,1.741,0.057,54,reviewed,us,us
2022-09-09T21:14:30.579Z,43.663,-105.3065,0,3.3,ml,9,126,1.026,0.17,us,us6000iiji,2022-11-15T19:05:54.040Z,"17 km ESE of Wright, Wyoming",mining explosion,4.63,1.721,0.053,47,reviewed,us,us
2022-08-29T19:02:48.524Z,43.7327,-105.3215,0,3.2,ml,16,129,1.007,1.27,us,us7000i3hk,2022-11-06T04:37:55.040Z,"Wyoming",mining explosion,5.26,1.758,0.046,62,reviewed,us,us
2022-08-28T17:10:47.219Z,44.0567,-105.3558,0,3,ml,12,109,0.953,0.52,us,us7000i34z,2022-11-06T04:38:41.040Z,"Wyoming",mining explosion,5.54,1.326,0.083,19,reviewed,us,us
2022-08-27T21:06:04.263Z,43.7698,-105.3341,0,3,ml,13,80,1.001,0.36,us,us7000i2yy,2022-11-06T04:39:14.040Z,"12 km E of Wright, Wyoming",mining explosion,3.7,1.747,0.064,42,reviewed,us,us
2022-08-23T22:22:51.674Z,58.3718,-133.4791,0,2.6,ml,,,,0.85,ak,ak022at0ix0y,2022-11-01T15:13:24.040Z,"55 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-08-23T17:25:44.035Z,58.3519,-133.4919,0,2.7,ml,,,,0.6,ak,ak022asxkdmt,2022-11-01T15:13:55.040Z,"54 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-08-23T00:14:35.828Z,58.335,-133.4451,0,2.7,ml,,,,0.81,ak,ak022asndmu6,2022-11-01T15:13:15.040Z,"57 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-08-20T19:38:42.430Z,58.3454,-133.5009,0,2.5,ml,,,,0.24,ak,ak022ao07zjn,2022-11-01T15:12:36.040Z,"54 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-08-20T13:19:44.769Z,58.3341,-133.3823,0,2.6,ml,,,,0.78,ak,ak022anwjben,2022-11-01T15:12:33.040Z,"60 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-08-20T04:08:58.887Z,58.3571,-133.5093,0,2.8,ml,,,,0.47,ak,ak022anr436m,2022-11-01T15:12:31.040Z,"53 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-08-19T20:13:20.695Z,58.4481,-133.3875,0,2.8,ml,,,,1.38,ak,ak022amd4o32,2022-10-28T02:27:13.040Z,"62 km ENE of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-08-19T10:19:16.643Z,58.3316,-133.4143,0,2.8,ml,,,,0.47,ak,ak022am77lz5,2022-10-28T02:27:08.040Z,"59 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-08-19T10:17:41.867Z,58.3507,-133.4193,0,2.5,ml,,,,0.44,ak,ak022am778xu,2022-10-28T02:27:07.040Z,"58 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-08-19T02:12:04.320Z,58.3511,-133.4315,0,2.8,ml,,,,0.76,ak,ak022am2emm0,2022-10-28T02:27:03.040Z,"58 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-08-18T21:48:22.000Z,58.3388,-133.4817,1,3.2,ml,10,192,0.481,0.49,us,us6000ibz0,2022-10-28T02:27:01.040Z,"55 km E of Juneau, Alaska",ice quake,2.44,1.977,0.064,32,reviewed,us,us
2022-08-11T20:31:52.027Z,44.1345,-105.4328,0,3.1,ml,20,74,1.006,1.2,us,us6000ia14,2022-10-21T23:20:38.040Z,"10 km SSE of Antelope Valley-Crestview, Wyoming",mining explosion,5.64,1.786,0.046,62,reviewed,us,us
2022-08-10T14:20:22.092Z,44.0568,-105.3876,0,2.6,ml,12,101,0.976,0.37,us,us6000i9pi,2022-10-21T23:20:11.040Z,"19 km SSE of Antelope Valley-Crestview, Wyoming",mining explosion,3.71,1.657,0.066,30,reviewed,us,us
2022-08-02T19:10:47.746Z,45.1258,-106.8307,0,3.3,ml,64,48,1.62,1.16,us,us6000i7j4,2022-10-12T14:48:38.040Z,"32 km SW of Birney, Montana",mining explosion,4.44,1.789,0.042,74,reviewed,us,us
2022-07-29T16:03:26.114Z,43.7838,-105.3103,0,3,ml,15,81,0.98,0.37,us,us6000i6jt,2022-10-01T22:09:20.040Z,"15 km ENE of Wright, Wyoming",mining explosion,7.29,1.71,0.049,54,reviewed,us,us
2022-07-26T18:35:22.479Z,43.7782,-105.2938,0,3.3,ml,51,53,0.971,0.65,us,us6000i5ns,2022-10-01T22:09:20.040Z,"16 km E of Wright, Wyoming",mining explosion,6.4,1.742,0.042,74,reviewed,us,us
2022-07-25T19:12:51.214Z,43.6138,-105.3787,0,3.2,ml,10,73,1.096,0.77,us,us7000hte1,2022-10-01T22:09:20.040Z,"17 km SSE of Wright, Wyoming",mining explosion,5.35,1.859,0.051,50,reviewed,us,us
2022-07-23T20:54:58.086Z,43.8268,-105.2508,0,2.9,ml,17,84,0.925,0.48,us,us7000ht0w,2022-10-01T22:09:20.040Z,"21 km ENE of Wright, Wyoming",mining explosion,5.39,1.706,0.051,58,reviewed,us,us
2022-07-23T00:21:42.069Z,43.8022,-105.6284,0,3.3,ml,28,82,1.193,1.06,us,us7000hsv7,2022-10-01T22:09:20.040Z,"12 km WNW of Wright, Wyoming",mining explosion,6.21,1.879,0.04,81,reviewed,us,us
2022-07-20T16:43:10.470Z,33.94516667,-97.00233333,0.08,2.51,ml,25,94,0.1547696289,0.43,ok,ok2022ocrs,2022-09-27T16:56:51.040Z,"9 km WSW of Lebanon, Oklahoma",quarry blast,,0.8,0.14,9,reviewed,ok,ok
2022-07-19T21:25:04.284Z,45.0802,-106.8804,0,3.4,ml,16,87,1.672,0.59,us,us7000hrwz,2022-09-27T16:56:51.040Z,"29 km NE of Ranchester, Wyoming",mining explosion,2.8,1.8,0.05,52,reviewed,us,us
2022-07-19T19:32:06.459Z,43.6971,-105.2055,0,3.1,ml,30,81,0.946,0.72,us,us7000hrwa,2022-09-27T16:56:51.040Z,"23 km ESE of Wright, Wyoming",mining explosion,5.68,1.732,0.048,58,reviewed,us,us
2022-07-16T19:02:59.247Z,43.644,-105.3647,0,3.2,ml,15,74,1.072,1.03,us,us6000i334,2022-09-27T16:56:51.040Z,"15 km SE of Wright, Wyoming",mining explosion,4.9,1,0.06,40,reviewed,us,us
2022-07-11T19:32:04.361Z,56.7329,-131.3574,1,3.2,ml,16,88,1.416,0.85,us,us7000i3gd,2022-09-24T21:25:55.040Z,"69 km ENE of Wrangell, Alaska",ice quake,3.08,1.986,0.069,28,reviewed,us,us
2022-07-11T19:04:58.467Z,43.5276,-105.1952,0,3.2,ml,17,131,1.027,0.77,us,us6000i1ln,2022-09-24T21:25:55.040Z,"34 km SE of Wright, Wyoming",mining explosion,5.4,1.7,0.05,52,reviewed,us,us
2022-07-08T19:59:06.058Z,43.8001,-105.292,0,3.2,ml,77,46,0.962,0.72,us,us6000i109,2022-09-13T06:25:38.040Z,"16 km ENE of Wright, Wyoming",mining explosion,5.92,1.68,0.042,74,reviewed,us,us
2022-06-30T07:59:45.061Z,58.3617,-133.49,0,2.7,ml,,,,0.56,ak,ak0228bgslca,2022-09-03T21:03:17.040Z,"54 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-06-30T07:46:36.312Z,58.3627,-133.5383,0,2.5,ml,,,,0.69,ak,ak0228bgpsp8,2022-09-03T21:03:17.040Z,"52 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-06-29T18:12:14.919Z,58.3207,-133.5323,0,2.9,ml,,,,0.5,ak,ak02289zivtp,2022-09-03T21:03:17.040Z,"52 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-06-29T10:20:15.579Z,58.3095,-133.3764,0,2.9,ml,,,,0.87,ak,ak02289ut4zy,2022-09-03T21:03:17.040Z,"61 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-06-24T15:29:31.118Z,58.3642,-133.4418,0,2.8,ml,,,,0.56,ak,ak02281o5in0,2022-08-28T03:21:08.040Z,"57 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-06-24T13:34:12.208Z,58.3331,-133.5455,0,2.8,ml,,,,0.47,ak,ak02281mzonx,2022-08-28T03:21:05.040Z,"51 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-06-23T21:06:40.943Z,40.6187,-109.4929,0,3.1,ml,22,111,0.877,0.45,us,us7000hjr6,2022-08-28T03:20:43.040Z,"17 km NNE of Maeser, Utah",mining explosion,3,0.8,0.031,140,reviewed,us,us
2022-06-23T20:52:32.703Z,58.3432,-133.3977,0,2.9,ml,,,,0.79,ak,ak022803q9tr,2022-08-28T03:20:42.040Z,"60 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-06-22T13:02:31.137Z,58.3559,-133.4795,0,2.6,ml,,,,0.67,ak,ak0227ybq64p,2022-08-28T03:20:12.040Z,"55 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2022-06-19T20:01:53.066Z,43.7765,-105.344,0,3.4,ml,19,81,1.005,0.41,us,us7000hikp,2022-08-28T03:18:53.040Z,"12 km ENE of Wright, Wyoming",mining explosion,4,1.7,0.064,32,reviewed,us,us
2022-06-18T22:58:12.379Z,63.9316,-149.0216,0,2.5,ml,,,,0.61,ak,ak0227rv9n9f,2022-08-10T00:46:23.628Z,"8 km NNW of Healy, Alaska",explosion,,0,,,reviewed,ak,ak
2022-06-13T21:29:00.007Z,40.63,-109.4837,0,3.3,ml,37,101,0.088,0.47,us,us7000hh66,2022-08-21T00:16:54.040Z,"19 km NNE of Maeser, Utah",mining explosion,2,0.9,0.034,116,reviewed,us,us
2022-06-10T19:09:34.486Z,43.5764,-105.3368,0,3.3,ml,20,76,1.087,1.32,us,us7000hgkk,2022-08-13T21:52:19.040Z,"23 km SSE of Wright, Wyoming",mining explosion,2.9,1.9,0.045,66,reviewed,us,us
2022-06-06T19:01:46.517Z,43.7673,-105.3272,0,3.3,ml,16,81,0.997,0.53,us,us7000hfeh,2022-08-13T21:51:37.040Z,"13 km E of Wright, Wyoming",mining explosion,7.3,1.2,0.048,58,reviewed,us,us
2022-05-26T21:21:59.894Z,45.0722,-106.9388,0,2.9,ml,28,97,1.649,1.23,us,us7000hcut,2022-08-02T19:50:55.040Z,"25 km NE of Ranchester, Wyoming",mining explosion,3.2,1.6,0.048,58,reviewed,us,us
2022-05-26T17:15:54.810Z,47.5494,-92.582,0,2.9,ml,21,80,0.833,0.92,us,us7000hcss,2022-08-02T19:50:55.040Z,"2 km N of Parkville, Minnesota",mining explosion,3.2,2,0.105,12,reviewed,us,us
2022-05-25T19:21:54.398Z,43.6688,-105.266,0,3.1,ml,13,124,0.997,0.54,us,us7000hchm,2022-08-02T19:50:51.040Z,"20 km ESE of Wright, Wyoming",mining explosion,5.9,1.7,0.051,50,reviewed,us,us
2022-05-24T21:18:50.045Z,40.6263,-109.4424,0,3.2,ml,16,136,0.111,0.48,us,us7000hcaj,2022-08-02T19:50:49.040Z,"20 km NNE of Vernal, Utah",mining explosion,1.2,1.5,0.044,68,reviewed,us,us
2022-05-24T20:05:25.843Z,43.7537,-105.3883,0,3.2,ml,22,68,1.043,0.37,us,us7000hc9y,2022-08-02T19:50:49.040Z,"8 km E of Wright, Wyoming",mining explosion,5.6,1.3,0.044,68,reviewed,us,us
2022-05-20T20:04:38.387Z,43.7222,-105.3424,0,3.1,ml,70,59,1.024,0.9,us,us6000hmrm,2022-07-24T02:40:43.040Z,"12 km ESE of Wright, Wyoming",mining explosion,2.3,1.7,0.044,68,reviewed,us,us
2022-05-19T20:44:18.996Z,46.0062,-106.7578,0,3.2,ml,22,105,0.776,1.03,us,us6000hmgl,2022-07-24T02:40:27.040Z,"17 km NW of Colstrip, Montana",mining explosion,6.8,1.9,0.048,56,reviewed,us,us
2022-05-17T20:10:27.645Z,43.7914,-105.3333,0,3.2,ml,33,60,0.993,0.66,us,us6000hlv1,2022-07-24T02:39:35.040Z,"13 km ENE of Wright, Wyoming",mining explosion,2.6,1.8,0.045,66,reviewed,us,us
2022-05-17T19:13:10.880Z,43.6413,-105.3566,0,3.3,ml,21,74,1.068,1.08,us,us6000hlup,2022-07-24T02:39:35.040Z,"16 km SE of Wright, Wyoming",mining explosion,3.6,1.8,0.044,68,reviewed,us,us
2022-05-15T20:02:46.570Z,43.7103,-105.321,0,3.5,ml,21,77,1.015,0.53,us,us6000hlch,2022-07-24T02:38:57.040Z,"14 km ESE of Wright, Wyoming",mining explosion,4.1,1.7,0.047,60,reviewed,us,us
2022-05-13T14:49:33.983Z,45.9615,-106.5758,0,3.2,ml,24,116,0.767,0.53,us,us6000hkxb,2022-07-22T18:30:55.040Z,"9 km NNE of Colstrip, Montana",mining explosion,4.5,2,0.055,44,reviewed,us,us
2022-05-11T20:02:53.239Z,43.759,-105.3019,0,3.4,ml,18,103,0.983,1.11,us,us6000hkfh,2022-07-22T18:30:50.040Z,"15 km E of Wright, Wyoming",mining explosion,5.2,1.3,0.043,72,reviewed,us,us
2022-05-10T21:33:44.270Z,40.1508,-116.7455,0,2.5,ml,15,117,0.459,0.59,us,us7000h8fl,2022-07-22T18:31:12.040Z,"32 km SSW of Crescent Valley, Nevada",mining explosion,2.3,1.6,0.048,58,reviewed,us,us
2022-05-10T20:02:00.477Z,43.7987,-105.2694,0,3.1,ml,33,61,0.947,0.28,us,us7000h8f0,2022-07-22T18:31:12.040Z,"18 km ENE of Wright, Wyoming",mining explosion,4.8,1.7,0.042,76,reviewed,us,us
2022-05-09T20:02:45.684Z,43.7023,-105.3402,0,3.1,ml,11,117,1.031,0.28,us,us7000h86c,2022-07-22T18:31:09.040Z,"13 km ESE of Wright, Wyoming",mining explosion,5.2,1.6,0.056,42,reviewed,us,us
2022-05-07T17:03:52.919Z,43.818,-105.3389,0,3.4,ml,45,55,0.988,0.58,us,us7000h7t8,2022-07-22T18:31:05.040Z,"14 km ENE of Wright, Wyoming",mining explosion,6.3,1.7,0.04,84,reviewed,us,us
2022-05-07T16:42:58.745Z,44.4969,-105.4885,0,3,ml,15,122,1.108,0.24,us,us7000h7t1,2022-07-22T18:31:05.040Z,"22 km N of Gillette, Wyoming",mining explosion,4.4,1.8,0.081,20,reviewed,us,us
2022-05-05T20:43:11.218Z,45.8206,-106.3727,0,2.8,ml,34,81,0.874,0.86,us,us7000h7dh,2022-07-09T21:40:04.040Z,"20 km ESE of Colstrip, Montana",mining explosion,3.9,1.8,0.057,40,reviewed,us,us
2022-05-02T20:09:22.115Z,44.0153,-105.4827,0,3.1,ml,19,118,1.048,0.68,us,us7000h6ff,2022-07-09T21:39:52.040Z,"23 km S of Antelope Valley-Crestview, Wyoming",mining explosion,6.2,1.6,0.046,62,reviewed,us,us
2022-05-02T19:18:08.951Z,44.4554,-105.5792,0,2.8,ml,20,117,1.157,0.92,us,us7000h8ce,2022-07-09T21:39:51.040Z,"Wyoming",mining explosion,4.5,1.8,0.056,42,reviewed,us,us
2022-04-27T17:22:49.830Z,44.0592,-105.2904,0,2.9,ml,16,118,0.906,0.73,us,us6000hgqk,2022-07-05T03:41:25.040Z,"22 km SSE of Sleepy Hollow, Wyoming",mining explosion,3.5,1.7,0.074,24,reviewed,us,us
2022-04-26T21:25:06.932Z,40.5977,-109.4487,0,2.8,ml,26,94,0.095,0.63,us,us6000hgj6,2022-07-05T03:41:07.040Z,"17 km NNE of Vernal, Utah",mining explosion,1.2,1.6,0.039,86,reviewed,us,us
2022-04-22T19:59:07.031Z,43.8045,-105.3088,0,3.2,ml,,54,0.972,0.9,us,us6000hfqd,2022-06-26T01:21:00.040Z,"15 km ENE of Wright, Wyoming",mining explosion,6.1,1.7,0.042,76,reviewed,us,us
2022-04-22T16:24:35.718Z,47.4438,-92.567,0,2.9,ml,,81,0.881,0.44,us,us6000hfpa,2022-06-26T01:20:57.040Z,"2 km S of Leonidas, Minnesota",mining explosion,4.2,2,0.105,12,reviewed,us,us
2022-04-20T22:19:00.144Z,44.3195,-105.5301,0,2.7,ml,,162,1.092,0.39,us,us7000h6he,2022-06-26T01:20:16.040Z,"3 km NW of Gillette, Wyoming",mining explosion,5.2,1.8,0.077,22,reviewed,us,us
2022-04-20T19:01:55.186Z,43.8395,-105.307,0,3.1,ml,,117,0.959,0.63,us,us6000hf2v,2022-06-26T01:20:11.040Z,"17 km ENE of Wright, Wyoming",mining explosion,4.1,1.7,0.05,52,reviewed,us,us
2022-04-19T21:29:06.408Z,43.7581,-105.2714,0,3.1,ml,,104,0.963,0.36,us,us7000h3fq,2022-06-26T01:19:52.040Z,"17 km E of Wright, Wyoming",mining explosion,4.8,1,0.047,62,reviewed,us,us
2022-04-19T17:26:53.538Z,47.5098,-92.7241,0,2.9,ml,,78,0.937,0.78,us,us7000h3dr,2022-06-26T01:19:47.040Z,"Minnesota",mining explosion,2.6,2,0.105,12,reviewed,us,us
2022-04-18T23:39:06.829Z,43.7727,-105.3666,0,2.6,ml,,95,1.022,0.8,us,us7000h36s,2022-06-26T01:19:23.040Z,"10 km ENE of Wright, Wyoming",mining explosion,4.5,1.8,0.059,38,reviewed,us,us
2022-04-18T18:04:53.492Z,43.8722,-105.2963,0,3.3,ml,,65,0.943,0.72,us,us7000h34m,2022-06-26T01:19:15.040Z,"20 km NE of Wright, Wyoming",mining explosion,6.7,1.6,0.042,76,reviewed,us,us
2022-04-17T22:21:04.832Z,33.1006,-109.3488,0,2.6,ml,,59,0.534,0.72,us,us7000h2yw,2022-06-26T20:20:25.040Z,"2 km NNE of Morenci, Arizona",mining explosion,1.4,1.5,0.052,48,reviewed,us,us
2022-04-17T19:07:27.465Z,43.5216,-105.2417,0,3,ml,,89,1.058,1.02,us,us7000h2xs,2022-06-26T01:18:57.040Z,"32 km SE of Wright, Wyoming",mining explosion,8.1,1.7,0.062,34,reviewed,us,us
2022-04-16T20:09:59.736Z,43.7272,-105.3608,0,3,ml,,79,1.035,0.97,us,us7000h2qq,2022-06-26T01:18:34.040Z,"10 km ESE of Wright, Wyoming",mining explosion,4.2,1.8,0.051,62,reviewed,us,us
2022-04-15T17:34:33.762Z,44.2008,-105.3978,0,3,ml,,66,0.983,1.05,us,us6000hfar,2022-06-20T22:07:30.040Z,"4 km SSE of Sleepy Hollow, Wyoming",mining explosion,3.3,1.8,0.051,50,reviewed,us,us
2022-04-13T21:02:16.174Z,43.7583,-105.3598,0,3.1,ml,,80,1.022,0.67,us,us7000h1z4,2022-06-20T22:08:08.040Z,"10 km E of Wright, Wyoming",mining explosion,7.7,1.7,0.05,54,reviewed,us,us
2022-04-11T22:04:29.103Z,45.6793,-106.5474,0,3.1,ml,,118,1.034,0.93,us,us7000h1d9,2022-06-20T22:07:52.040Z,"11 km NE of Lame Deer, Montana",mining explosion,4.5,1.6,0.052,48,reviewed,us,us
2022-04-09T22:26:40.574Z,43.732,-105.2999,0,3,ml,,71,0.992,0.88,us,us7000h1w2,2022-06-20T22:08:07.040Z,"15 km E of Wright, Wyoming",mining explosion,6.7,1.7,0.055,50,reviewed,us,us
2022-04-08T17:54:12.202Z,45.9289,-106.5962,0,2.9,ml,,79,0.802,0.65,us,us7000h0s3,2022-06-11T20:21:23.040Z,"5 km NNE of Colstrip, Montana",mining explosion,5.7,1.9,0.052,48,reviewed,us,us
2022-04-06T16:55:43.583Z,47.5956,-92.7473,0,2.9,ml,,84,0.914,0.37,us,us7000h1se,2022-06-11T20:21:23.040Z,"9 km N of Kinney, Minnesota",mining explosion,3.4,2,0.115,10,reviewed,us,us
2022-04-05T19:25:02.069Z,43.5962,-105.2929,0,3.2,ml,,120,1.049,1.11,us,us7000gzxy,2022-06-11T20:21:22.040Z,"Wyoming",mining explosion,5.4,1.7,0.053,46,reviewed,us,us
2022-04-04T17:59:12.802Z,43.7808,-105.3384,0,3,ml,,104,1,0.44,us,us7000h0pe,2022-06-11T20:21:22.040Z,"Wyoming",mining explosion,4.3,1.7,0.088,17,reviewed,us,us
2022-04-04T17:57:03.219Z,44.3212,-105.4509,0,3.2,ml,,113,1.036,0.94,us,us7000gzn4,2022-06-11T20:21:22.040Z,"5 km NE of Gillette, Wyoming",mining explosion,4.2,1.7,0.06,37,reviewed,us,us
